# FrameID, Timestamp_Sec, Odom_X, Odom_Y, Odom_Yaw, Lat, Lon
929, 1762515317.329576, 693000.2305, 5339030.3336, 1.2187, 48.175135434, 11.596220377
930, 1762515317.359980, 693000.3591, 5339030.2787, 1.2170, 48.175134907, 11.596222083
931, 1762515317.403844, 693000.5281, 5339030.2155, 1.2150, 48.175134292, 11.596224328
932, 1762515317.428829, 693000.5455, 5339030.2089, 1.2148, 48.175134228, 11.596224560
933, 1762515317.458208, 693000.6546, 5339030.1673, 1.2136, 48.175133826, 11.596226010
934, 1762515317.497765, 693000.7706, 5339030.1229, 1.2124, 48.175133395, 11.596227550
935, 1762515317.528940, 693000.9105, 5339030.0691, 1.2107, 48.175132873, 11.596229409
936, 1762515317.559187, 693000.9310, 5339030.0612, 1.2104, 48.175132797, 11.596229681
937, 1762515317.586404, 693001.0876, 5339030.0007, 1.2079, 48.175132211, 11.596231761
938, 1762515317.623674, 693001.1150, 5339029.9901, 1.2075, 48.175132108, 11.596232125
939, 1762515317.657423, 693001.2270, 5339029.9466, 1.2053, 48.175131687, 11.596233614
940, 1762515317.706585, 693001.3495, 5339029.8991, 1.2027, 48.175131227, 11.596235241
941, 1762515317.728613, 693001.4537, 5339029.8588, 1.2003, 48.175130837, 11.596236625
942, 1762515317.769484, 693001.6004, 5339029.8016, 1.1968, 48.175130283, 11.596238574
943, 1762515317.799833, 693001.6210, 5339029.7935, 1.1963, 48.175130204, 11.596238846
944, 1762515317.831398, 693001.7817, 5339029.7291, 1.1925, 48.175129582, 11.596240981
945, 1762515317.875049, 693001.9005, 5339029.6807, 1.1896, 48.175129115, 11.596242558
946, 1762515317.913539, 693002.0152, 5339029.6338, 1.1869, 48.175128663, 11.596244080
947, 1762515317.946427, 693002.0644, 5339029.6136, 1.1857, 48.175128468, 11.596244733
948, 1762515317.976491, 693002.1758, 5339029.5676, 1.1830, 48.175128024, 11.596246212
949, 1762515318.001253, 693002.3188, 5339029.5077, 1.1793, 48.175127447, 11.596248110
950, 1762515318.025946, 693002.3474, 5339029.4956, 1.1785, 48.175127330, 11.596248489
951, 1762515318.054823, 693002.4565, 5339029.4492, 1.1754, 48.175126883, 11.596249937
952, 1762515318.089101, 693002.4795, 5339029.4394, 1.1748, 48.175126789, 11.596250242
953, 1762515318.124337, 693002.5918, 5339029.3917, 1.1713, 48.175126331, 11.596251732
954, 1762515318.154494, 693002.7007, 5339029.3456, 1.1678, 48.175125887, 11.596253178
955, 1762515318.182960, 693002.8379, 5339029.2870, 1.1633, 48.175125323, 11.596254997
956, 1762515318.229743, 693002.9909, 5339029.2202, 1.1584, 48.175124681, 11.596257027
957, 1762515318.262511, 693003.0292, 5339029.2032, 1.1572, 48.175124518, 11.596257535
958, 1762515318.291437, 693003.1374, 5339029.1551, 1.1538, 48.175124056, 11.596258970
959, 1762515318.318453, 693003.1554, 5339029.1470, 1.1532, 48.175123979, 11.596259209
960, 1762515318.358344, 693003.2696, 5339029.0955, 1.1497, 48.175123485, 11.596260722
961, 1762515318.395535, 693003.4106, 5339029.0308, 1.1453, 48.175122865, 11.596262590
962, 1762515318.425330, 693003.5410, 5339028.9445, 1.1403, 48.175122054, 11.596264309
963, 1762515318.463373, 693003.5700, 5339028.9310, 1.1393, 48.175121925, 11.596264694
964, 1762515318.495601, 693003.6783, 5339028.8804, 1.1354, 48.175121441, 11.596266128
965, 1762515318.523622, 693003.7834, 5339028.8308, 1.1316, 48.175120967, 11.596267521
966, 1762515318.552797, 693003.8026, 5339028.8217, 1.1309, 48.175120880, 11.596267775
967, 1762515318.589520, 693003.9132, 5339028.7686, 1.1269, 48.175120373, 11.596269240
968, 1762515318.622091, 693004.0498, 5339028.7022, 1.1219, 48.175119739, 11.596271049
969, 1762515318.650474, 693004.1908, 5339028.6329, 1.1165, 48.175119077, 11.596272917
970, 1762515318.702072, 693004.3236, 5339028.5667, 1.1112, 48.175118447, 11.596274674
971, 1762515318.740870, 693004.3490, 5339028.5539, 1.1101, 48.175118325, 11.596275011
972, 1762515318.763142, 693004.4490, 5339028.5032, 1.1057, 48.175117843, 11.596276334
973, 1762515318.786969, 693004.5779, 5339028.4374, 1.0998, 48.175117216, 11.596278040
974, 1762515318.833429, 693004.7053, 5339028.3717, 1.0938, 48.175116591, 11.596279726
975, 1762515318.861192, 693004.7580, 5339028.3443, 1.0914, 48.175116330, 11.596280423
976, 1762515318.888107, 693004.8614, 5339028.2900, 1.0866, 48.175115815, 11.596281791
977, 1762515318.923076, 693004.8838, 5339028.2782, 1.0856, 48.175115702, 11.596282087
978, 1762515318.960870, 693004.9923, 5339028.2201, 1.0809, 48.175115151, 11.596283522
979, 1762515318.985738, 693005.0923, 5339028.1660, 1.0767, 48.175114637, 11.596284843
980, 1762515319.022186, 693005.2271, 5339028.0917, 1.0712, 48.175113934, 11.596286626
981, 1762515319.066537, 693005.3651, 5339028.0146, 1.0657, 48.175113203, 11.596288450
982, 1762515319.101005, 693005.4078, 5339027.9906, 1.0640, 48.175112976, 11.596289013
983, 1762515319.144134, 693005.5183, 5339027.9282, 1.0596, 48.175112385, 11.596290473
984, 1762515319.185188, 693005.6268, 5339027.8666, 1.0554, 48.175111802, 11.596291907
985, 1762515319.224642, 693005.7340, 5339027.8050, 1.0514, 48.175111219, 11.596293322
986, 1762515319.253774, 693005.8618, 5339027.7306, 1.0471, 48.175110516, 11.596295010
987, 1762515319.278036, 693005.8770, 5339027.7218, 1.0467, 48.175110433, 11.596295210
988, 1762515319.304074, 693006.0138, 5339027.6284, 1.0426, 48.175109556, 11.596297012
989, 1762515319.333157, 693006.0378, 5339027.6147, 1.0419, 48.175109427, 11.596297328
990, 1762515319.376385, 693006.1481, 5339027.5514, 1.0390, 48.175108828, 11.596298785
991, 1762515319.411147, 693006.2515, 5339027.4905, 1.0366, 48.175108253, 11.596300151
992, 1762515319.443090, 693006.3520, 5339027.4287, 1.0345, 48.175107670, 11.596301477
993, 1762515319.463398, 693006.3645, 5339027.4209, 1.0342, 48.175107596, 11.596301641
994, 1762515319.500630, 693006.4944, 5339027.3386, 1.0319, 48.175106821, 11.596303353
995, 1762515319.534382, 693006.6384, 5339027.2480, 1.0295, 48.175105968, 11.596305253
996, 1762515319.556003, 693006.6558, 5339027.2373, 1.0293, 48.175105867, 11.596305482
997, 1762515319.594706, 693006.7625, 5339027.1717, 1.0275, 48.175105249, 11.596306890
998, 1762515319.633585, 693006.8693, 5339027.1067, 1.0258, 48.175104635, 11.596308299
999, 1762515319.667338, 693006.9731, 5339027.0435, 1.0240, 48.175104039, 11.596309668
1000, 1762515319.693051, 693006.9892, 5339027.0336, 1.0237, 48.175103946, 11.596309881
1001, 1762515319.727489, 693007.1209, 5339026.9531, 1.0217, 48.175103187, 11.596311618
1002, 1762515319.765648, 693007.2735, 5339026.8581, 1.0194, 48.175102291, 11.596313631
1003, 1762515319.794590, 693007.2939, 5339026.8450, 1.0192, 48.175102169, 11.596313900
1004, 1762515319.823099, 693007.3936, 5339026.7810, 1.0180, 48.175101566, 11.596315214
1005, 1762515319.863014, 693007.4998, 5339026.7127, 1.0171, 48.175100923, 11.596316614
1006, 1762515319.896203, 693007.6023, 5339026.6478, 1.0164, 48.175100312, 11.596317964
1007, 1762515319.932149, 693007.6246, 5339026.6337, 1.0162, 48.175100180, 11.596318259
1008, 1762515319.965578, 693007.7550, 5339026.5518, 1.0155, 48.175099408, 11.596319978
1009, 1762515319.992810, 693007.8933, 5339026.4641, 1.0147, 48.175098583, 11.596321802
1010, 1762515320.017451, 693007.9161, 5339026.4495, 1.0146, 48.175098445, 11.596322103
1011, 1762515320.057476, 693008.0235, 5339026.3807, 1.0138, 48.175097798, 11.596323518
1012, 1762515320.100072, 693008.1320, 5339026.3113, 1.0128, 48.175097144, 11.596324948
1013, 1762515320.127228, 693008.2584, 5339026.2314, 1.0117, 48.175096392, 11.596326614
1014, 1762515320.162587, 693008.2805, 5339026.2175, 1.0115, 48.175096262, 11.596326906
1015, 1762515320.191790, 693008.4277, 5339026.1259, 1.0105, 48.175095398, 11.596328848
1016, 1762515320.239503, 693008.5157, 5339026.0708, 1.0103, 48.175094879, 11.596330008
1017, 1762515320.267653, 693008.5335, 5339026.0595, 1.0102, 48.175094773, 11.596330243
1018, 1762515320.298263, 693008.6632, 5339025.9752, 1.0100, 48.175093980, 11.596331952
1019, 1762515320.331798, 693008.8138, 5339025.8747, 1.0095, 48.175093036, 11.596333935
1020, 1762515320.351844, 693008.8273, 5339025.8657, 1.0094, 48.175092952, 11.596334113
1021, 1762515320.388155, 693008.9348, 5339025.8002, 1.0085, 48.175092334, 11.596335532
1022, 1762515320.438394, 693009.0483, 5339025.7279, 1.0070, 48.175091653, 11.596337028
1023, 1762515320.456908, 693009.1424, 5339025.6693, 1.0058, 48.175091101, 11.596338268
1024, 1762515320.493621, 693009.1654, 5339025.6549, 1.0056, 48.175090965, 11.596338572
1025, 1762515320.523529, 693009.2939, 5339025.5737, 1.0045, 48.175090201, 11.596340266
1026, 1762515320.552400, 693009.4322, 5339025.4832, 1.0041, 48.175089350, 11.596342088
1027, 1762515320.586375, 693009.4617, 5339025.4637, 1.0041, 48.175089166, 11.596342477
1028, 1762515320.641332, 693009.5781, 5339025.3865, 1.0044, 48.175088441, 11.596344011
1029, 1762515320.659162, 693009.6708, 5339025.3248, 1.0044, 48.175087862, 11.596345232
1030, 1762515320.691420, 693009.7992, 5339025.2400, 1.0041, 48.175087064, 11.596346923
1031, 1762515320.726896, 693009.8194, 5339025.2268, 1.0040, 48.175086941, 11.596347190
1032, 1762515320.757062, 693009.9686, 5339025.1312, 1.0031, 48.175086040, 11.596349156
1033, 1762515320.783275, 693009.9865, 5339025.1198, 1.0030, 48.175085934, 11.596349392
1034, 1762515320.824529, 693010.0954, 5339025.0506, 1.0022, 48.175085282, 11.596350827
1035, 1762515320.856788, 693010.1982, 5339024.9844, 1.0017, 48.175084659, 11.596352182
1036, 1762515320.883750, 693010.2973, 5339024.9196, 1.0015, 48.175084050, 11.596353488
1037, 1762515320.918862, 693010.4288, 5339024.8328, 1.0014, 48.175083234, 11.596355220
1038, 1762515320.957283, 693010.4527, 5339024.8169, 1.0014, 48.175083085, 11.596355536
1039, 1762515320.990276, 693010.6025, 5339024.7183, 1.0015, 48.175082158, 11.596357509
1040, 1762515321.028611, 693010.7096, 5339024.6481, 1.0015, 48.175081498, 11.596358919
1041, 1762515321.069376, 693010.8175, 5339024.5776, 1.0014, 48.175080835, 11.596360342
1042, 1762515321.110826, 693010.9081, 5339024.5185, 1.0013, 48.175080280, 11.596361535
1043, 1762515321.139350, 693010.9890, 5339024.4660, 1.0016, 48.175079785, 11.596362601
1044, 1762515321.164855, 693011.0613, 5339024.4190, 1.0019, 48.175079343, 11.596363553
1045, 1762515321.200473, 693011.1622, 5339024.3533, 1.0023, 48.175078726, 11.596364884
1046, 1762515321.230642, 693011.2477, 5339024.2977, 1.0027, 48.175078203, 11.596366011
1047, 1762515321.258162, 693011.3257, 5339024.2470, 1.0030, 48.175077726, 11.596367039
1048, 1762515321.306653, 693011.4632, 5339024.1576, 1.0035, 48.175076885, 11.596368850
1049, 1762515321.332752, 693011.5372, 5339024.1095, 1.0038, 48.175076433, 11.596369825
1050, 1762515321.354572, 693011.5990, 5339024.0693, 1.0041, 48.175076055, 11.596370640
1051, 1762515321.390980, 693011.7022, 5339024.0022, 1.0045, 48.175075424, 11.596372000
1052, 1762515321.423839, 693011.7954, 5339023.9416, 1.0049, 48.175074854, 11.596373227
1053, 1762515321.455584, 693011.8854, 5339023.8831, 1.0052, 48.175074304, 11.596374413
1054, 1762515321.491594, 693011.9874, 5339023.8167, 1.0056, 48.175073680, 11.596375758
1055, 1762515321.525340, 693012.0831, 5339023.7545, 1.0060, 48.175073095, 11.596377018
1056, 1762515321.558043, 693012.1758, 5339023.6942, 1.0064, 48.175072528, 11.596378240
1057, 1762515321.583726, 693012.2486, 5339023.6469, 1.0067, 48.175072083, 11.596379199
1058, 1762515321.618847, 693012.3481, 5339023.5822, 1.0071, 48.175071474, 11.596380511
1059, 1762515321.653625, 693012.4467, 5339023.5181, 1.0075, 48.175070871, 11.596381810
1060, 1762515321.709466, 693012.6050, 5339023.4151, 1.0081, 48.175069903, 11.596383896
1061, 1762515321.739560, 693012.6903, 5339023.3597, 1.0085, 48.175069382, 11.596385020
1062, 1762515321.767789, 693012.7703, 5339023.3076, 1.0088, 48.175068892, 11.596386074
1063, 1762515321.796529, 693012.8501, 5339023.2562, 1.0095, 48.175068409, 11.596387126
1064, 1762515321.831476, 693012.9464, 5339023.1942, 1.0108, 48.175067825, 11.596388395
1065, 1762515321.857833, 693013.0193, 5339023.1472, 1.0118, 48.175067383, 11.596389355
1066, 1762515321.902548, 693013.1071, 5339023.0906, 1.0131, 48.175066850, 11.596390513
1067, 1762515321.926933, 693013.1225, 5339023.0807, 1.0133, 48.175066757, 11.596390716
1068, 1762515321.953860, 693013.2222, 5339023.0168, 1.0147, 48.175066156, 11.596392030
1069, 1762515321.994671, 693013.3299, 5339022.9483, 1.0163, 48.175065511, 11.596393449
1070, 1762515322.028679, 693013.4609, 5339022.8658, 1.0181, 48.175064734, 11.596395177
1071, 1762515322.053624, 693013.4767, 5339022.8559, 1.0183, 48.175064641, 11.596395386
